tech_id,text,tech_name,top_tech_id,dataset,clean,sanitized
T1106,"For this, the malware uses the functions “CreateToolhelp32Snapshot,” “Process32FirstW,” “Process32NextW,” “OpenProcess,” and “TerminateProcess.”",Native API,T1106,manual,"For this, the malware uses the functions “CreateToolhelp32Snapshot,” “Process32FirstW,” “Process32NextW,” “OpenProcess,” and “TerminateProcess.”",False
T1106,"To destroy the volume, it uses the native command “vssadmin.exe” with “ShellExecuteW.”",Native API,T1106,manual,"To destroy the volume, it uses the native command “file” with “ShellExecuteW.”",True
T1106,"Babuk checks its behavior mode and encrypts the files in the network resources, using the functions “WNetOpenEnumW” and “WNetEnumResourceW.”",Native API,T1106,manual,"Babuk checks its behavior mode and encrypts the files in the network resources, using the functions “WNetOpenEnumW” and “WNetEnumResourceW.”",False
T1106,"The Avaddon ransomware uses the Windows crypto API to generate an AES key, with which it then (presumably) encrypts the data",Native API,T1106,manual,"The Avaddon ransomware uses the Windows crypto API to generate an AES key, with which it then (presumably) encrypts the data",False
T1106,"An example of this can be seen in Figure 6 below, which shows QakBot decrypting a string containing the value for lpProcName passed as a parameter to the GetProcAddress API call. ",Native API,T1106,manual,"An example of this can be seen in Figure 6 below, which shows QakBot decrypting a string containing the value for lpProcName passed as a parameter to the GetProcAddress API call. ",False
T1106,The folder is named by the victim’s MAC address which is obtained using GetAdaptersInfo API.,Native API,T1106,manual,The folder is named by the victim’s MAC address which is obtained using GetAdaptersInfo API.,False
T1106,Any other command that doesn’t fit the above patterns will be forwarded and processed as an argument to ‘cmd.exe /c’ and run via the ‘ShellExecuteW’ API. ,Native API,T1106,manual,Any other command that doesn’t fit the above patterns will be forwarded and processed as an argument to ‘file /c’ and run via the ‘ShellExecuteW’ API. ,True
T1106,"The folder is named by the victim’s MAC address which is obtained using GetAdaptersInfo API.

",Native API,T1106,manual,"The folder is named by the victim’s MAC address which is obtained using GetAdaptersInfo API.

",False
T1106,"SERVPROC terminates services using the Service Control Manager (SCM) API. This API requires administrator permissions, which suggests the attackers are aware of this requirement and have taken appropriate steps beforehand.",Native API,T1106,manual,"SERVPROC terminates services using the Service Control Manager (SCM) API. This API requires administrator permissions, which suggests the attackers are aware of this requirement and have taken appropriate steps beforehand.",False
T1106,"KILLPR use CreateToolhelp32Snapshot, Process32First and Process32Next APIs to enumerate the running processes in the system.",Native API,T1106,manual,"KILLPR use CreateToolhelp32Snapshot, Process32First and Process32Next APIs to enumerate the running processes in the system.",False
T1106,The REGISTER payload uses the WinINet API to send a request to a server and returns the response status code.,Native API,T1106,manual,The REGISTER payload uses the WinINet API to send a request to a server and returns the response status code.,False
T1106,RSAINIT initializes the RSA public key used for encryption with the standard WinCrypt API.,Native API,T1106,manual,RSAINIT initializes the RSA public key used for encryption with the standard WinCrypt API.,False
T1106,ENMDSKS gets all the local drives in the system using GetLogicalDriveStrings API and checks to ensure they are not in the exclusions list.,Native API,T1106,manual,ENMDSKS gets all the local drives in the system using GetLogicalDriveStrings API and checks to ensure they are not in the exclusions list.,False
T1106,"As mentioned before, FINDFILES will queue an APC object with a file or directory path. For the APC to get executed, the main function calls SleepEx API in its final steps to set the thread to an alertable state.",Native API,T1106,manual,"As mentioned before, FINDFILES will queue an APC object with a file or directory path. For the APC to get executed, the main function calls SleepEx API in its final steps to set the thread to an alertable state.",False
T1106,"Finally, ENCDEFILE calls MoveFile API and appends a “.lock64” extension to the filename.",Native API,T1106,manual,"Finally, ENCDEFILE calls MoveFile API and appends a “.lock64” extension to the filename.",False
T1106,"This utilized winsock api for communication, including WSAsend and WSArecv",Native API,T1106,manual,"This utilized winsock api for communication, including WSAsend and WSArecv",False
T1106,Execute command (via WinExec Windows API),Native API,T1106,manual,Execute command (via WinExec Windows API),False
T1106,It leverages the Windows WinHttp API similar to this Microsoft example and receives the C2 command along with its parameters.,Native API,T1106,manual,It leverages the Windows WinHttp API similar to this Microsoft example and receives the C2 command along with its parameters.,False
T1106,It looks for resources by their hashes and loads them using the LoadResource API call.,Native API,T1106,manual,It looks for resources by their hashes and loads them using the LoadResource API call.,False
T1106,It calls cmd.exe to execute the generated bat file using CreateProcessW.,Native API,T1106,manual,It calls file to execute the generated bat file using CreateProcessW.,True
T1106,"However, the operating system provides a mechanism to disable the file system redirection using Wow64DisableWow64FsRedirection API. So Warzone uses the Wow64DisableWow64FsRedirection API to disable the file system redirection to access the sdclt.exe that resides in the system32 directory",Native API,T1106,manual,"However, the operating system provides a mechanism to disable the file system redirection using Wow64DisableWow64FsRedirection API. So Warzone uses the Wow64DisableWow64FsRedirection API to disable the file system redirection to access the file that resides in the system32 directory",True
