tech_id,text,tech_name,top_tech_id,dataset,ioc,ioc_value
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,360se.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,360doctor.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,QBIDPService.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,wxServer.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,httpd.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,fdlauncher.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,MsDtSrvr.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,tomcat6.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,java.exe
T1562.001,"The sample attempts to stop the following services: sqlservr.exe, sqlmangr.exe, RAgui.exe, QBCFMonitorService.exe, supervise.exe, fdhost.exe, Culture.exe, RTVscan.exe, Defwatch.exe, wxServerView.exe, sqlbrowser.exe, winword.exe, GDscan.exe, QBW32.exe, QBDBMgr.exe, qbupdate.exe,axlbridge.exe, 360se.exe, 360doctor.exe, QBIDPService.exe, wxServer.exe, httpd.exe, fdlauncher.exe, MsDtSrvr.exe, tomcat6.exe, java.exe, wdswfsafe.exe.",Disable or Modify Tools,T1562,manual,file,wdswfsafe.exe
T1562.001,"When executing as Explorer.exe (where we left off in our unpacking adventure) it will attempt a UAC bypass, self-delete, kill security services, and self-propagate via network shares and USB drives.",Disable or Modify Tools,T1562,manual,file,Explorer.exe
T1562.001,"In order to deploy the ransomware, the attackers use the Windows Sysinternals tool PsExec to launch a legitimate command line tool for managing Windows Defender (mpcmdrun.exe) to disable scanning of all downloaded files and attachments, remove all installed definitions, and, in some cases, disable real-time monitoring.",Disable or Modify Tools,T1562,manual,file,mpcmdrun.exe
T1562.001,"Using reg.exe to disable, add or delete all registry keys related to Microsoft Defender and Microsoft Security Essentials. Also, it disables all the Scheduled tasks related to these security products by calling schtasks:",Disable or Modify Tools,T1562,manual,file,reg.exe
T1562.001, it looks like this script uses a grep search to find a particular process and kill it. It’s also clear the script is targeting both System Events.app and Activity Monitor. ,Disable or Modify Tools,T1562,manual,domain,events.app
T1562.001,"If Internet Explorer is used, then the malware will attempt to terminate processes corresponding to two components of Sophos Anti-Virus (SAVAdminService.exe and SavService.exe).",Disable or Modify Tools,T1562,manual,file,SAVAdminService.exe
T1562.001,"If Internet Explorer is used, then the malware will attempt to terminate processes corresponding to two components of Sophos Anti-Virus (SAVAdminService.exe and SavService.exe).",Disable or Modify Tools,T1562,manual,file,SavService.exe
T1562.001,Attempts to terminate Anti-Virus process: taskkill /IM SavService.exe /F,Disable or Modify Tools,T1562,manual,path,/IM SavService.exe
T1562.001,Attempts to terminate Anti-Virus process: taskkill /IM SavService.exe /F,Disable or Modify Tools,T1562,manual,file,SavService.exe
T1562.001,"The malware disables Microsoft’s built-in antivirus Windows Defender by executing certain commands and modifying registry entries. Additionally, it also terminates Windows Defender-related processes such as MSASCuil.exe, MSASCui.exe, and antispyware utility Msmpeng.exe.",Disable or Modify Tools,T1562,manual,file,MSASCuil.exe
T1562.001,"The malware disables Microsoft’s built-in antivirus Windows Defender by executing certain commands and modifying registry entries. Additionally, it also terminates Windows Defender-related processes such as MSASCuil.exe, MSASCui.exe, and antispyware utility Msmpeng.exe.",Disable or Modify Tools,T1562,manual,file,MSASCui.exe
T1562.001,"The malware disables Microsoft’s built-in antivirus Windows Defender by executing certain commands and modifying registry entries. Additionally, it also terminates Windows Defender-related processes such as MSASCuil.exe, MSASCui.exe, and antispyware utility Msmpeng.exe.",Disable or Modify Tools,T1562,manual,file,Msmpeng.exe
T1562.001,AdvancedRun.exe is used to execute PowerShell.exe to delete and stop Windows Defender.,Disable or Modify Tools,T1562,manual,file,AdvancedRun.exe
T1562.001,AdvancedRun.exe is used to execute PowerShell.exe to delete and stop Windows Defender.,Disable or Modify Tools,T1562,manual,file,PowerShell.exe
T1562.001,The first command leverages the Windows service control application (sc.exe) to disable Windows Defender.,Disable or Modify Tools,T1562,manual,file,sc.exe
T1562.001,Stop Windows Defender service through AdvancedRun.exe and delete “C:\ProgramData\Microsoft\Windows Defender” directory,Disable or Modify Tools,T1562,manual,file,AdvancedRun.exe
T1562.001,Stop Windows Defender service through AdvancedRun.exe and delete “C:\ProgramData\Microsoft\Windows Defender” directory,Disable or Modify Tools,T1562,manual,path,C:\ProgramData\Microsoft\Windows
T1562.004,"When the service is run a modification to the system firewall is attempted, 'cmd.exe /c netsh firewall add portopening TCP 0 ""adp""'.",Disable or Modify System Firewall,T1562,manual,file,cmd.exe
T1647,"It then compiles a fake Safari app with the safari-dev.py and changes all the references from the normal safari.app to the fakeSafari.app — such as the icon, info.plist, item in the dock, and its respective item in the system Launchpad.",Plist File Modification,T1647,manual,domain,safari-dev.py
T1647,"It then compiles a fake Safari app with the safari-dev.py and changes all the references from the normal safari.app to the fakeSafari.app — such as the icon, info.plist, item in the dock, and its respective item in the system Launchpad.",Plist File Modification,T1647,manual,domain,fakesafari.app
T1647,"It then compiles a fake Safari app with the safari-dev.py and changes all the references from the normal safari.app to the fakeSafari.app — such as the icon, info.plist, item in the dock, and its respective item in the system Launchpad.",Plist File Modification,T1647,manual,domain,safari.app
T1647,"Removes ~/Library/Frameworks.app, ~/Library/CoreFramework, and ~/Library/LaunchAgents/com.apple.core.launchd.plist",Plist File Modification,T1647,manual,domain,frameworks.app
T1647,"Removes ~/Library/Frameworks.app, ~/Library/CoreFramework, and ~/Library/LaunchAgents/com.apple.core.launchd.plist",Plist File Modification,T1647,manual,path,~/Library/Frameworks.app
T1647,"Removes ~/Library/Frameworks.app, ~/Library/CoreFramework, and ~/Library/LaunchAgents/com.apple.core.launchd.plist",Plist File Modification,T1647,manual,path,"~/Library/CoreFramework, and ~/Library/LaunchAgents/com.apple"
T1647,Removes ~/Library/LaunchAgents/com.apple.core.accountsd.plist and /Library/Application Support/com.apple.frameworks,Plist File Modification,T1647,manual,path,/Library/Application Support/com.apple
T1647,Removes ~/Library/LaunchAgents/com.apple.core.accountsd.plist and /Library/Application Support/com.apple.frameworks,Plist File Modification,T1647,manual,path,~/Library/LaunchAgents/com.apple
T1620,"The malware retrieves the address of the ""WMIsAvailableOffline"" function from ""wmvcore.dll"", then it changes the memory protection permissions for code in ""WMIsAvailableOffline"" and proceeds to overwrite the code in memory with the malicious base64 decoded shell-code.",Reflective Code Loading,T1620,manual,file,wmvcore.dll
T1620,The decoded shellcode then overwrites the WMIsAvailableOffline function from WMVCORE.dll by retrieving its address and changing its memory permissions.,Reflective Code Loading,T1620,manual,file,WMVCORE.dll
T1614.001,"To check the host language, it queries the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Nls\Language\ and the value InstallLanguage.",System Language Discovery,T1614,manual,registry-key,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Nls\Language
T1611,BOtB can perform a container breakout using a known vulnerability such as CVE-2019-5736. It can also escape from privileged containers that have enabled CAPS and SYSCALLS.,Escape to Host,T1611,manual,cve,CVE-2019-5736
T1611,.\docker_escape Unix - Attempts an escape using a mounted Docker UNIX socket located at /var/run/docker.sock.,Escape to Host,T1611,manual,path,/var/run/docker.sock
T1608.001,The domain fabianiarte.com (fabianiarte.it) was compromised to host backend server code and malicious DOTM files. ,Upload Malware,T1608,manual,domain,fabianiarte.com
T1608.001,The domain fabianiarte.com (fabianiarte.it) was compromised to host backend server code and malicious DOTM files. ,Upload Malware,T1608,manual,domain,fabianiarte.it
T1608.001,It is believed that TeamTNT leveraged this configuration file to upload malicious Docker images to this user’s Docker Hub account (T1525).,Upload Malware,T1608,manual,mitre-attack,T1525
T1595.002,"As previously reported, the group frequently uses publicly available exploits to conduct widespread scanning (T1595.002)",Vulnerability Scanning,T1595,manual,mitre-attack,T1595.002
T1595.002,"Most recently, the group has also scanned for Microsoft Exchange servers vulnerable to CVE-2021-26855.",Vulnerability Scanning,T1595,manual,cve,CVE-2021-26855
T1595.002,OverWatch has observed multiple threat actors utilizing publicly accessible DNS logging services like dns[.]1433[.]eu[.]org during exploit attempts in order to identify vulnerable servers when they connect back to the attacker-controlled DNS service.,Vulnerability Scanning,T1595,manual,domain,dns.1433.eu.org
T1594,"DETISTOV conducted online reconnaissance of the Korean Ministry of Agriculture, Food, and Rural Affairs or ""MAFRA"") and its website (mafra.go.kr).",Search Victim-Owned Websites,T1594,manual,domain,mafra.go.kr
T1586.001,Establish new [T1585.002] and compromise existing [T1586.002] email and social media accounts [1585.001] to conduct social engineering attacks,Social Media Accounts,T1586,manual,mitre-attack,T1585.002
T1586.001,Establish new [T1585.002] and compromise existing [T1586.002] email and social media accounts [1585.001] to conduct social engineering attacks,Social Media Accounts,T1586,manual,mitre-attack,T1586.002
T1586.002,Establish new [T1585.002] and compromise existing [T1586.002] email and social media accounts [1585.001] to conduct social engineering attacks,Email Accounts,T1586,manual,mitre-attack,T1585.002
T1586.002,Establish new [T1585.002] and compromise existing [T1586.002] email and social media accounts [1585.001] to conduct social engineering attacks,Email Accounts,T1586,manual,mitre-attack,T1586.002
T1587.001, FALLCHILL typically infects a system as a file dropped by other HIDDEN COBRA malware (Develop Capabilities: Malware [T1587.001]).,Malware,T1587,manual,mitre-attack,T1587.001
T1587.001, Windows and macOS X versions of the JMT Trader application were available for download (Develop Capabilities: Malware [T1587.001]).,Malware,T1587,manual,mitre-attack,T1587.001
T1587.003,"During the course of our research, we discovered SSL certificate overlaps with another domain registered by the attackers in June 2021, geo-news[.]tv, using the email address immikhan034[@]gmail[.]com.",Digital Certificates,T1587,manual,email-address,immikhan034@gmail.com
T1587.003,"During the course of our research, we discovered SSL certificate overlaps with another domain registered by the attackers in June 2021, geo-news[.]tv, using the email address immikhan034[@]gmail[.]com.",Digital Certificates,T1587,manual,domain,gmail.com
T1587.003,"During the course of our research, we discovered SSL certificate overlaps with another domain registered by the attackers in June 2021, geo-news[.]tv, using the email address immikhan034[@]gmail[.]com.",Digital Certificates,T1587,manual,domain,geo-news.tv
T1588.003,"The executable initially downloaded by the JavaScript in the delivery document is an initial loader Trojan, whose developers signed using a certificate (SHA1: 60aac9d079a28bd9ee0372e39f23a6a92e9236bd) that has ""Electrum Technologies GmbH"" within the organization field. ",Code Signing Certificates,T1588,manual,hash,60aac9d079a28bd9ee0372e39f23a6a92e9236bd
T1588.004,The celasllc[.]com domain had a valid Sectigo (previously known as Comodo) Secure Sockets Layer (SSL) certificate (Obtain Capabilities: Digital Certificates [T1588.004]),Digital Certificates,T1588,manual,domain,celasllc.com
T1588.004,The celasllc[.]com domain had a valid Sectigo (previously known as Comodo) Secure Sockets Layer (SSL) certificate (Obtain Capabilities: Digital Certificates [T1588.004]),Digital Certificates,T1588,manual,mitre-attack,T1588.004
T1589.001,Gathered victim identity information [T1589] by collecting compromised credentials [T1589.001] ,Credentials,T1589,manual,mitre-attack,T1589
T1589.001,Gathered victim identity information [T1589] by collecting compromised credentials [T1589.001] ,Credentials,T1589,manual,mitre-attack,T1589.001
T1105,"These archive files contain a list of images with the "".3d"" extension and an application named ""3Dviewer.exe"" that needs to to be executed to load and view images. In fact, the executable is Trojanized and will contact the actor servers to download the malicious payloads.",Ingress Tool Transfer,T1105,manual,file,3Dviewer.exe
